startTime,appName,projectName,organization,environment,Sonar,resultSonarAnalysis,api_performance_testing,api_performance_tests_executed,api_performance_tests_success_rate,api_functional_testing,api_tests_executed,api_tests_failed,forfify_security_test,web_functional_testing,web_tests_executed,web_tests_failed,trivy_security_test,fortify_security_critical,fortify_security_high,trivy_security_high,trivy_security_critical,product,appType,deploymentType
2024-08-29T09:59:18,ms-spb-wh-rie-existing-client,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T09:57:09,ms-spb-wh-rie-authorization-token-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T09:59:11,ms-spb-wh-rie-bank-of-france,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T09:59:14,ms-spb-wh-rie-france-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T09:59:18,ms-spb-wh-rie-existing-client,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T10:30:07,ms-spb-wh-rie-netherlands-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T10:30:02,ms-spb-wh-rie-bkr,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T10:30:20,ms-spb-wh-rie-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T10:30:02,ms-spb-wh-rie-bkr,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T11:01:13,ms-spb-wh-rie-direct-and-durables,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T10:30:20,ms-spb-wh-rie-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T11:01:13,ms-spb-wh-rie-direct-and-durables,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T10:30:02,ms-spb-wh-rie-bkr,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T10:30:02,ms-spb-wh-rie-bkr,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T10:30:20,ms-spb-wh-rie-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T10:30:20,ms-spb-wh-rie-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T11:01:13,ms-spb-wh-rie-direct-and-durables,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T11:01:13,ms-spb-wh-rie-direct-and-durables,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:34:40,ms-spb-wh-rie-authorization-token-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:35:16,ms-spb-wh-rie-france-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:34:40,ms-spb-wh-rie-authorization-token-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:35:10,ms-spb-wh-rie-bank-of-france,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:35:16,ms-spb-wh-rie-france-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:35:10,ms-spb-wh-rie-bank-of-france,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:34:40,ms-spb-wh-rie-authorization-token-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:34:40,ms-spb-wh-rie-authorization-token-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:35:16,ms-spb-wh-rie-france-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:35:10,ms-spb-wh-rie-bank-of-france,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T12:35:10,ms-spb-wh-rie-bank-of-france,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:33:59,ms-spb-wh-rie-france-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:46:43,ms-spb-wh-rie-france-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:46:43,ms-spb-wh-rie-france-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:46:02,ms-spb-wh-rie-authorization-token-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:46:02,ms-spb-wh-rie-authorization-token-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:46:02,ms-spb-wh-rie-authorization-token-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:46:02,ms-spb-wh-rie-authorization-token-dnb,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:57:56,ms-spb-wh-rie-netherlands-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:57:56,ms-spb-wh-rie-netherlands-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:57:51,ms-spb-wh-rie-existing-client,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:57:51,ms-spb-wh-rie-existing-client,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:57:56,ms-spb-wh-rie-netherlands-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:57:56,ms-spb-wh-rie-netherlands-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:57:51,ms-spb-wh-rie-existing-client,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T13:57:51,ms-spb-wh-rie-existing-client,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T14:44:46,ms-spb-wh-rie-provenir-person,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T14:44:46,ms-spb-wh-rie-provenir-person,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T14:44:46,ms-spb-wh-rie-provenir-person,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T14:44:46,ms-spb-wh-rie-provenir-person,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:17,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:20,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:17,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:20,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:23,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:31,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:17,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:17,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:26,ms-spb-wh-rie-experian,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:20,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:20,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:23,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:31,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:26,ms-spb-wh-rie-experian,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:31,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:31,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:23,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:23,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:26,ms-spb-wh-rie-experian,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-29T16:05:26,ms-spb-wh-rie-experian,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T09:27:20,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T09:27:20,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:07:29,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:07:36,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:07:36,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:08:05,ms-spb-wh-rie-experian,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:08:26,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:08:05,ms-spb-wh-rie-experian,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:08:26,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:08:46,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:08:46,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:11:46,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:11:46,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:28:27,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:30:04,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:30:04,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:30:41,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:30:41,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:33:12,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T10:33:12,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:25,ms-spb-wh-rie-cirbe,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:31,ms-spb-wh-rie-fcp,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:36,ms-spb-wh-rie-cumplimiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:25,ms-spb-wh-rie-cirbe,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:31,ms-spb-wh-rie-fcp,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:36,ms-spb-wh-rie-cumplimiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:18,ms-spb-wh-rie-informa,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:25,ms-spb-wh-rie-cirbe,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:18,ms-spb-wh-rie-informa,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:31,ms-spb-wh-rie-fcp,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:36,ms-spb-wh-rie-cumplimiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:31,ms-spb-wh-rie-fcp,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:36,ms-spb-wh-rie-cumplimiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:09:58,ms-spb-wh-rie-cirbe,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:09:58,ms-spb-wh-rie-cirbe,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:18,ms-spb-wh-rie-informa,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T11:17:18,ms-spb-wh-rie-informa,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:34,ms-spb-wh-rie-fino,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:27,ms-spb-wh-rie-experiencia-propia,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:29,ms-spb-wh-rie-asnef,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:34,ms-spb-wh-rie-fino,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:27,ms-spb-wh-rie-experiencia-propia,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:29,ms-spb-wh-rie-asnef,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:34,ms-spb-wh-rie-fino,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:34,ms-spb-wh-rie-fino,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:27,ms-spb-wh-rie-experiencia-propia,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:36:11,ms-spb-wh-rie-bkr,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:27,ms-spb-wh-rie-experiencia-propia,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:29,ms-spb-wh-rie-asnef,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:30:29,ms-spb-wh-rie-asnef,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:36:11,ms-spb-wh-rie-bkr,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:27:16,ms-spb-wh-rie-experiencia-propia,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:27:16,ms-spb-wh-rie-experiencia-propia,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:36:11,ms-spb-wh-rie-bkr,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T12:36:11,ms-spb-wh-rie-bkr,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:43:02,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:42:59,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:43:10,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:42:56,ms-spb-wh-rie-experian,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:43:02,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:42:59,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:43:10,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:42:56,ms-spb-wh-rie-experian,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:43:02,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:42:59,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:42:59,ms-spb-wh-rie-management-dealer-code-sasol,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:43:10,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:42:56,ms-spb-wh-rie-experian,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T13:42:56,ms-spb-wh-rie-experian,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T14:42:46,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T14:42:46,ms-spb-wh-rie-sasol-provenir-storage,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T14:42:53,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T14:42:53,ms-spb-wh-rie-comportamiento,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T14:52:21,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T14:53:19,ms-spb-wh-rie-direct-and-durables,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T14:52:21,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T14:53:19,ms-spb-wh-rie-direct-and-durables,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T14:52:21,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
2024-08-30T14:52:21,ms-spb-wh-rie-pbc,wh-riesgos,SCF,CERT,,,,,,,,,,,,,,,,,,PDCT0050885,MavenDockerHelm,EKS
